method_name,dataset_name,sequence_name,exp_it,STATUS,SUCCESS,TIME,RAM,SWAP,GPU,COMMENTS,EVALUATION
monogs,kitti_corrupted,00_frost_s4,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_frost_s5,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_gaussian_noise_s1,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_gaussian_noise_s2,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_gaussian_noise_s3,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_gaussian_noise_s4,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_gaussian_noise_s5,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_impulse_noise_s1,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_impulse_noise_s2,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_impulse_noise_s3,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_impulse_noise_s4,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_impulse_noise_s5,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_jpeg_compression_s1,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_jpeg_compression_s2,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_jpeg_compression_s3,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_jpeg_compression_s4,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_jpeg_compression_s5,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_pixelate_s1,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_pixelate_s2,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_pixelate_s3,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_pixelate_s4,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_pixelate_s5,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_shot_noise_s1,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_shot_noise_s2,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_shot_noise_s3,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_shot_noise_s4,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_shot_noise_s5,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_snow_s1,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_snow_s2,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_snow_s3,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_snow_s4,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_snow_s5,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_zoom_blur_s1,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_zoom_blur_s2,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_zoom_blur_s3,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_zoom_blur_s4,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
monogs,kitti_corrupted,00_zoom_blur_s5,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
